LOC,LOCd,LOCo,x_lon,y_lat,OA
IPN0036694,Hycemoor Side,hycemoorside,-3.403871,54.286567,E00097345
IPN0036695,Hydan,hydan,-3.258778,52.654999,W00002365
IPN0036696,Hyde,hyde,-1.872639,51.955329,E00112955
IPN0036700,Hyde,hyde,-2.738171,50.729624,E00104114
IPN0036697,Hyde,hyde,-2.18581,50.715895,E00103745
IPN0036698,Hyde,hyde,-2.164979,51.714769,E00113784
IPN0036699,Hyde,hyde,-2.067725,53.449214,E00030526
IPN0036706,Hyde Ash,hydeash,-2.808999,52.194026,E00070927
IPN0036707,Hyde Common,hydecommon,-1.753603,50.912634,E00117002
IPN0036708,Hyde End,hydeend,-1.206995,51.369172,E00082127
IPN0036709,Hyde End,hydeend,-0.951442,51.393691,E00188536
IPN0036711,Hyde Green,hydegreen,-0.173964,51.893308,E00120826
IPN0036712,Hyde Green,hydegreen,-2.023332,53.495792,E00030767
IPN0036714,Hyde Heath,hydeheath,-0.650826,51.693201,E00089713
IPN0036717,Hyde Lea,hydelea,-2.131171,52.779288,E00151546
IPN0036720,Hyde Park,hydepark,-1.128427,53.515629,E00172394
IPN0036721,Hyde Park,hydepark,0.646733,52.781749,E00135800
IPN0036722,Hyde Park,hydepark,-1.565582,53.814994,E00187093
IPN0036723,Hyde Park,hydepark,-0.162084,51.506719,E00175206
IPN0036726,Hyde Park Corner,hydeparkcorner,-1.56179,53.81453,E00058837
IPN0036727,Hyde Park Corner,hydeparkcorner,-0.151995,51.502154,E00023669
IPN0036728,Hydes Brow,hydesbrow,-2.780317,53.510326,E00034913
IPN0036730,Hydestile,hydestile,-0.616191,51.156944,E00157740
IPN0036732,Hydon Heath,hydonheath,-0.602979,51.149323,E00157740
IPN0036734,Hylton,hylton,-1.459489,54.911118,E00044156
IPN0036735,Hylton Castle,hyltoncastle,-1.448281,54.920863,E00044151
IPN0036736,Hylton Red House,hyltonredhouse,-1.426474,54.929299,E00044775
IPN0036737,Hyltons Crossways,hyltonscrossways,1.320656,52.811869,E00136224
IPN0036741,Hyson Green,hysongreen,-1.173582,52.967965,E00069664
IPN0036742,Hyssington,hyssington,-3.016656,52.541887,W00002314
IPN0036743,Hyssington Marsh,hyssingtonmarsh,-3.006113,52.564453,W00002317
IPN0036744,Hystfield,hystfield,-2.481425,51.663097,E00113937
IPN0036747,Hythe,hythe,-1.398122,50.869437,E00116919
IPN0036748,Hythe,hythe,-2.794909,51.267009,E00148349
IPN0036753,Hythe End,hytheend,-0.53852,51.442144,E00083688
IPN0036756,Hyton,hyton,-3.397019,54.274782,E00097345
IPN0102334,Ibberton,ibberton,-2.303291,50.869039,E00103588
IPN0102336,Ible,ible,-1.629069,53.10998,E00099162
IPN0036762,Ibsley,ibsley,-1.786591,50.884102,E00116997
IPN0102339,Ibstock,ibstock,-1.397637,52.687537,E00131641
IPN0102345,Ibstone,ibstone,-0.912864,51.63642,E00090199
IPN0036768,Ibthorpe,ibthorpe,-1.457974,51.28293,E00117698
IPN0036769,Iburndale,iburndale,-0.652575,54.451783,E00141730
IPN0036770,Ibworth,ibworth,-1.187589,51.28865,E00167905
IPN0036771,Icelton,icelton,-2.900137,51.385214,E00074635
IPN0102348,Ickburgh,ickburgh,0.666281,52.521385,E00169905
IPN0036775,Ickenham,ickenham,-0.451301,51.561702,E00012256
IPN0102352,Ickford,ickford,-1.059268,51.760168,E00089245
IPN0036779,Ickham,ickham,1.185689,51.276954,E00122278
IPN0102356,Ickleford,ickleford,-0.27985,51.970274,E00119827
IPN0036783,Ickles,ickles,-1.372505,53.41954,E00038895
IPN0102359,Icklesham,icklesham,0.667306,50.91528,E00107193
IPN0102362,Ickleton,ickleton,0.177436,52.072187,E00092008
IPN0102366,Icklingham,icklingham,0.59525,52.327583,E00152593
IPN0036792,Ickornshaw,ickornshaw,-2.056559,53.882998,E00140287
IPN0036794,Ickwell Green,ickwellgreen,-0.320389,52.097625,E00087988
IPN0036796,Icomb,icomb,-1.691116,51.900507,E00112908
IPN0102374,Idbury,idbury,-1.660805,51.878287,E00146678
IPN0102376,Iddesleigh,iddesleigh,-4.034893,50.855504,E00102945
IPN0036800,Iddlecott,iddlecott,-4.038033,50.894923,E00102856
IPN0102378,Ide,ide,-3.557016,50.704998,E00102527
IPN0102382,Ideford,ideford,-3.565806,50.584869,E00102566
IPN0036805,Ide Hill,idehill,0.124096,51.245758,E00123957
IPN0102385,Iden,iden,0.729393,50.982005,E00107196
IPN0036808,Iden Green,idengreen,0.487691,51.111327,E00125907
IPN0036809,Iden Green,idengreen,0.573615,51.055681,E00125814
IPN0036810,Idle,idle,-1.732677,53.835076,E00053892
IPN0036812,Idle Moor,idlemoor,-1.743171,53.833661,E00053928
IPN0036813,Idless,idless,-5.060412,50.286432,E00182781
IPN0036814,Idle Stop,idlestop,-0.917909,53.459722,E00142783
IPN0102389,Idlicote,idlicote,-1.585398,52.097164,E00159015
IPN0102391,Idmiston,idmiston,-1.719675,51.135353,E00163385
IPN0036818,Idole,idole,-4.296722,51.819259,W00003876
IPN0036819,Idridgehay,idridgehay,-1.577948,53.038291,E00098146
IPN0036821,Idridgehay Green,idridgehaygreen,-1.577147,53.039304,E00098146
IPN0036823,Idstone,idstone,-1.635032,51.556697,E00146239
IPN0036824,Idsworth,idsworth,-0.964472,50.91046,E00114844
IPN0036825,Iet-y-Bontbren,ietybontbren,-4.920575,52.000461,W00002998
IPN0036826,Iet-y-bwlch,ietybwlch,-4.674099,51.923256,W00003625
IPN0036827,Iffley,iffley,-1.235449,51.729931,E00145580
IPN0036829,Ifield,ifield,-0.21349,51.123949,E00160999
IPN0036831,Ifield Green,ifieldgreen,-0.215816,51.126251,E00160992
IPN0036832,Ifieldwood,ifieldwood,-0.232087,51.130545,E00161537
IPN0036834,Ifold,ifold,-0.539159,51.069406,E00160751
IPN0036835,Iford,iford,-1.816021,50.73874,E00077436
IPN0036836,Iford,iford,-2.289952,51.328884,E00072616
IPN0036837,Iford,iford,-2.285891,51.328921,E00163521
IPN0036839,Ifton,ifton,-2.772862,51.592575,W00008044
IPN0036840,Ifton Garden Village,iftongardenvillage,-3.0122,52.924096,E00187192
IPN0036841,Ifton Heath,iftonheath,-3.005375,52.926788,E00147272
IPN0036842,Ifton Hill,iftonhill,-2.709833,51.605471,W00008219
IPN0102400,Ightfield,ightfield,-2.60545,52.941752,E00147090
IPN0102402,Ightham,ightham,0.28656,51.287043,E00125659
IPN0036848,Ightham Common,ighthamcommon,0.2753,51.275697,E00125655
IPN0102408,Iken,iken,1.52076,52.148883,E00187866
IPN0102410,Ilam,ilam,-1.799762,53.054674,E00172337
IPN0102412,Ilchester,ilchester,-2.682784,51.001966,E00148739
IPN0036852,Lindinis Roman Town,ilchester,-2.682784,51.001966,E00148739
IPN0036854,Ilchester Mead,ilchestermead,-2.692565,50.995577,E00148745
IPN0036855,Ilderton,ilderton,-1.974943,55.491431,E00139306
IPN0036858,Ileden Farm/Cottages,iledenfarmcottages,1.165391,51.227879,E00122071
IPN0036859,Ilford,ilford,0.074604,51.562124,E00019018
IPN0036860,Ilford,ilford,-2.904614,50.954983,E00148734
IPN0036861,Ilford Bridges,ilfordbridges,-2.894776,50.954249,E00148557
IPN0102418,Ilfracombe,ilfracombe,-4.125882,51.206289,E00101850
IPN0036867,Ilkerton East,ilkertoneast,-3.846576,51.208648,E00101917
IPN0036869,Ilkeston,ilkeston,-1.307522,52.972416,E00099476
IPN0036870,Ilkeston Junction,ilkestonjunction,-1.292573,52.975924,E00143192
IPN0036871,Ilketshall St Andrew,ilketshallstandrew,1.499801,52.433046,E00154472
IPN0036872,Ilketshall St Lawrence,ilketshallstlawrence,1.500551,52.393331,E00154475
IPN0036873,Ilketshall St Margaret,ilketshallstmargaret,1.454574,52.415489,E00154476
IPN0102431,Ilkley,ilkley,-1.82314,53.924486,E00053980
IPN0036877,Illand,illand,-4.417836,50.579882,E00095565
IPN0036878,Illey,illey,-2.028209,52.433513,E00049590
IPN0036879,Illidge Green,illidgegreen,-2.314101,53.167737,E00092811
IPN0036880,Illington,illington,0.862388,52.474219,E00134622
IPN0036881,Illingworth,illingworth,-1.877863,53.759542,E00055002
IPN0036883,Illingworth Moor,illingworthmoor,-1.887716,53.761889,E00055013
IPN0102437,Illogan,illogan,-5.262753,50.240872,E00095380
IPN0036886,Illogan Downs,illogandowns,-5.273973,50.239404,E00095397
IPN0036887,Illogan Highway,illoganhighway,-5.260741,50.230511,E00095416
IPN0036888,Illshaw Heath,illshawheath,-1.804633,52.367007,E00185038
IPN0102440,Illston on the Hill,illstononthehill,-0.956773,52.587597,E00130748
IPN0036891,Ilmer,ilmer,-0.884439,51.742409,E00090236
IPN0102443,Ilmington,ilmington,-1.690605,52.091059,E00159309
IPN0102446,Ilminster,ilminster,-2.913999,50.928246,E00148711
IPN0036897,Ilsington,ilsington,-2.34637,50.725781,E00104175
IPN0102454,Ilston,ilston,-4.085922,51.593596,W00004161
IPN0102455,Ilton,ilton,-1.710858,54.200256,E00140999
IPN0102456,Ilton,ilton,-2.923657,50.954609,E00148731
IPN0102463,Immingham,immingham,-0.211287,53.615602,E00066499
IPN0036912,Immingham Dock,imminghamdock,-0.187897,53.62868,E00066496
IPN0102470,Impington,impington,0.109262,52.247802,E00092097
IPN0036914,Impney Park,impneypark,-2.134067,52.272693,E00181311
IPN0102472,Ince,ince,-2.826012,53.282211,E00093624
IPN0102475,Ince Blundell,inceblundell,-3.026508,53.524062,E00035876
IPN0036920,Ince-in-Makerfield,inceinmakerfield,-2.615609,53.538704,E00031961
IPN0036924,Inchbrook,inchbrook,-2.231518,51.706205,E00113612
IPN0036941,Incline Top,inclinetop,-3.365191,51.751553,W00010111
IPN0036942,Indian Queen,indianqueen,-4.927632,50.392225,E00096344
IPN0036944,Inett,inett,-2.450593,52.600864,E00146882
IPN0036945,Infirmary,infirmary,-2.228451,53.460916,E00180776
IPN0036948,Ingatestone,ingatestone,0.386362,51.671435,E00109024
IPN0036951,Ingbirchworth,ingbirchworth,-1.664726,53.548762,E00180074
IPN0036952,Ing Ends,ingends,-2.343492,54.403085,E00097634
IPN0036953,Ingersley Vale,ingersleyvale,-2.08818,53.292167,E00094230
IPN0036954,Ingerthorpe,ingerthorpe,-1.554645,54.08684,E00140777
IPN0102496,Ingestre,ingestre,-2.033088,52.820124,E00151497
IPN0102498,Ingham,ingham,1.543245,52.779,E00136211
IPN0102500,Ingham,ingham,-0.577387,53.339675,E00134131
IPN0102499,Ingham,ingham,0.720352,52.304209,E00153628
IPN0036962,Ingham Cliff,inghamcliff,-0.563722,53.340464,E00134133
IPN0036963,Ingham Corner,inghamcorner,1.545382,52.788857,E00136211
IPN0036964,Ingleborough,ingleborough,0.1868,52.718291,E00135814
IPN0102507,Ingleby,ingleby,-1.487594,52.835851,E00100532
IPN0102508,Ingleby,ingleby,-0.663823,53.291753,E00185436
IPN0036966,Ingleby Arncliffe,inglebyarncliffe,-1.308894,54.399206,E00140682
IPN0102512,Ingleby Barwick,inglebybarwick,-1.312616,54.514598,E00061685
IPN0036973,Ingleby Cross,inglebycross,-1.309123,54.399351,E00140682
IPN0036974,Ingleby Greenhow,inglebygreenhow,-1.103961,54.449448,E00140469
IPN0036977,Ingleigh Green,ingleighgreen,-3.98016,50.847443,E00102943
IPN0036978,Inglemire,inglemire,-0.375646,53.772419,E00189224
IPN0036979,Inglesbatch,inglesbatch,-2.427175,51.351565,E00072629
IPN0102519,Inglesham,inglesham,-1.704568,51.684015,E00078507
IPN0102521,Ingleton,ingleton,-1.734045,54.579842,E00105889
IPN0102522,Ingleton,ingleton,-2.467372,54.154282,E00140341
IPN0036987,Inglewhite,inglewhite,-2.68683,53.85498,E00128309
IPN0036988,Inglewood,inglewood,-2.814644,54.77874,E00097624
IPN0036989,Ingmanthorpe,ingmanthorpe,-1.356946,53.950317,E00141091
IPN0036990,Ingmanthorpe,ingmanthorpe,-1.506049,53.257018,E00100042
IPN0036991,Ingoe,ingoe,-1.942027,55.068399,E00139815
IPN0036992,Ingol,ingol,-2.746009,53.780203,E00128222
IPN0102531,Ingoldisthorpe,ingoldisthorpe,0.499229,52.865455,E00135713
IPN0102533,Ingoldmells,ingoldmells,0.333952,53.193579,E00132297
IPN0102538,Ingoldsby,ingoldsby,-0.503485,52.859934,E00133751
IPN0037000,Ingon,ingon,-1.683666,52.215525,E00159157
IPN0037001,Ingram,ingram,-1.974549,55.440267,E00139307
IPN0037004,Ingrams Green,ingramsgreen,-0.799684,50.973991,E00160837
IPN0037006,Ingrave,ingrave,0.345403,51.603696,E00108955
IPN0037007,Ingrow,ingrow,-1.917707,53.853942,E00054064
IPN0037008,Ings,ings,-2.855258,54.381492,E00098026
IPN0037010,Ings Bridge,ingsbridge,0.035948,53.007704,E00131975
IPN0037011,Ingst,ingst,-2.605189,51.587175,E00075596
IPN0037012,Ingthorpe,ingthorpe,-0.52793,52.669353,E00069576
IPN0037014,Ingwell,ingwell,-3.551849,54.520067,E00097413
IPN0102546,Ingworth,ingworth,1.252535,52.818929,E00135918
IPN0037016,Inham's End,inhamsend,-0.123102,52.552771,E00091330
IPN0037017,Inholmes,inholmes,-1.515596,51.461672,E00082368
IPN0037018,Inholms,inholms,-0.301943,53.970239,E00065501
IPN0037019,Inhurst,inhurst,-1.178707,51.352432,E00114273
IPN0102548,Inkberrow,inkberrow,-1.980473,52.213628,E00165221
IPN0037023,Inkerman,inkerman,-1.303024,53.06678,E00142455
IPN0037024,Inkerman,inkerman,-1.824393,54.753399,E00106049
IPN0037025,Inkersall,inkersall,-1.359269,53.248859,E00098886
IPN0037026,Inkersall Green,inkersallgreen,-1.368611,53.251525,E00098878
IPN0037028,Inkford,inkford,-1.886447,52.363788,E00164123
IPN0102553,Inkpen,inkpen,-1.464055,51.380036,E00082337
IPN0037032,Inlands,inlands,-0.899218,50.848621,E00160811
IPN0037033,Inmans,inmans,-3.396545,54.288,E00097345
IPN0037034,Inmarsh,inmarsh,-2.081087,51.343054,E00162585
IPN0037038,Inner Hope,innerhope,-3.854675,50.241959,E00102175
IPN0037044,Inner Temple,innertemple,-0.10928,51.511725,E00000025
IPN0037050,Innis Downs,innisdowns,-4.777976,50.431789,E00096197
IPN0037051,Innox Hill,innoxhill,-2.321987,51.238512,E00147910
IPN0037052,Inn's Court,innscourt,-2.599058,51.419348,E00073664
IPN0102562,Innsworth,innsworth,-2.186246,51.888204,E00114031
IPN0037060,Inskip,inskip,-2.815787,53.832511,E00129714
IPN0037061,Inskip Moss Side,inskipmossside,-2.833451,53.846663,E00129714
IPN0037063,Instoneville,instoneville,-1.157806,53.609107,E00037952
IPN0102569,Instow,instow,-4.180945,51.050999,E00101881
IPN0037067,Instow Town,instowtown,-4.167069,51.059406,E00101880
IPN0037068,Insworke,insworke,-4.209594,50.352682,E00094807
IPN0037069,Intack,intack,-2.441741,53.747879,E00063701
IPN0037070,Intake,intake,-1.105244,53.527952,E00038349
IPN0037071,Intake,intake,-1.653368,53.815279,E00057090
IPN0037072,Intake,intake,-1.421673,53.355698,E00040526
IPN0037073,Intake Head,intakehead,-3.058352,54.793485,E00096700
IPN0037074,Interfield,interfield,-2.328049,52.145546,E00181318
IPN0037075,Intwood,intwood,1.242048,52.590724,E00136732
IPN0102619,Inwardleigh,inwardleigh,-4.042379,50.775733,E00102958
IPN0037161,Inworth,inworth,0.72543,51.834554,E00109945
IPN0037162,Iolyn Park,iolynpark,-3.837079,53.260878,W00000660
IPN0037163,Iping,iping,-0.785322,51.000371,E00160837
IPN0037164,Iping Marsh,ipingmarsh,-0.790434,51.022996,E00160756
IPN0102621,Ipplepen,ipplepen,-3.642099,50.488439,E00102513
IPN0037168,Ipsden,ipsden,-1.091878,51.560135,E00145790
IPN0037170,Ipsley,ipsley,-1.929594,52.289381,E00164516
IPN0102627,Ipstones,ipstones,-1.970343,53.046596,E00151871
IPN0037174,Ipstones Edge,ipstonesedge,-1.954014,53.055867,E00151870
IPN0037183,Ipswich,ipswich,1.152881,52.057021,E00170850
IPN0037186,Irby,irby,-3.120777,53.354354,E00036901
IPN0037188,Irby Heath,irbyheath,-3.123758,53.353427,E00036910
IPN0037189,Irby Hill,irbyhill,-3.124734,53.361957,E00036893
IPN0102643,Irby in the Marsh,irbyinthemarsh,0.201855,53.146096,E00132225
IPN0037191,Irby Upon Humber,irbyuponhumber,-0.196605,53.523721,E00066729
IPN0102645,Irchester,irchester,-0.645317,52.280867,E00139061
IPN0102650,Ireby,ireby,-3.184323,54.740294,E00096440
IPN0102651,Ireby,ireby,-2.532258,54.17392,E00127732
IPN0037198,Ireland,ireland,-0.347303,52.06069,E00087932
IPN0037199,Ireland,ireland,-4.294626,50.538572,E00095791
IPN0037200,Ireland,ireland,-2.218522,51.290365,E00163636
IPN0037201,Ireland Green,irelandgreen,-2.008811,52.52135,E00050537
IPN0037202,Ireland's Cross,irelandscross,-2.399765,52.968907,E00147175
IPN0037203,Ireland Wood,irelandwood,-1.605572,53.842546,E00058938
IPN0037204,Ireleth,ireleth,-3.196888,54.18939,E00096770
IPN0037205,Ireshopeburn,ireshopeburn,-2.204232,54.7432,E00106029
IPN0037206,Ireton Wood,iretonwood,-1.58554,53.027288,E00098146
IPN0037207,Irish Hill,irishhill,-1.422797,51.401007,E00082336
IPN0037209,Irlam,irlam,-2.426276,53.437327,E00028435
IPN0037211,Irlam Moss,irlammoss,-2.437459,53.456253,E00028557
IPN0037212,Irlam o' th' Height,irlamothheight,-2.305531,53.497921,E00028462
IPN0037213,Irlams o' th' Height,irlamsothheight,-2.310471,53.499284,E00028463
IPN0102660,Irnham,irnham,-0.480684,52.828457,E00133664
IPN0102662,Iron Acton,ironacton,-2.465968,51.550126,E00075430
IPN0037217,Iron Bridge,ironbridge,-2.870366,53.135216,E00092473
IPN0037218,Ironbridge,ironbridge,-2.481486,52.630859,E00071454
IPN0037220,Iron Cross,ironcross,-1.910923,52.168985,E00159002
IPN0037221,Irondish,irondish,-2.743923,53.283138,E00094337
IPN0037222,Iron Mills,ironmills,-3.013957,52.894244,E00147300
IPN0037223,Irons Bottom,ironsbottom,-0.210734,51.202255,E00156202
IPN0102666,Ironville,ironville,-1.349778,53.060087,E00098331
IPN0037228,Irstead Street,irsteadstreet,1.489491,52.720811,E00136103
IPN0102672,Irthington,irthington,-2.784709,54.946928,E00097245
IPN0102674,Irthlingborough,irthlingborough,-0.611682,52.326574,E00137543
IPN0037238,Irton,irton,-3.378383,54.391834,E00097563
IPN0037239,Irton,irton,-0.45128,54.245685,E00141925
IPN0037242,Irton Road,irtonroad,-3.329695,54.387445,E00097346
IPN0037253,Irwell Vale,irwellvale,-2.316934,53.678452,E00128697
IPN0037256,Isabella Pit,isabellapit,-1.528653,55.119082,E00139559
IPN0037257,Is-afon,isafon,-3.605093,52.874411,W00000445
IPN0037264,Isel,isel,-3.308595,54.691733,E00096472
IPN0037266,Isel Old Park,iseloldpark,-3.252731,54.691424,E00096472
IPN0102705,Isfield,isfield,0.061603,50.940323,E00107515
IPN0102707,Isham,isham,-0.704015,52.355144,E00139076
IPN0037270,Isington,isington,-0.892711,51.176705,E00114799
IPN0037271,Island Carr,islandcarr,-0.496756,53.546571,E00066970
IPN0037273,Islandpool,islandpool,-2.216123,52.420014,E00165448
IPN0102712,Isle Abbotts,isleabbotts,-2.926936,50.982757,E00148735
IPN0102714,Isle Brewers,islebrewers,-2.904624,50.986286,E00148736
IPN0102716,Isleham,isleham,0.412058,52.342869,E00091006
IPN0037283,Isle of Dogs,isleofdogs,-0.014932,51.493979,E00167170
IPN0037287,Isle of Rhea,isleofrhea,-2.672456,52.163946,E00070804
IPN0037288,Isle of Walney,isleofwalney,-3.251422,54.092032,E00096956
IPN0037290,Isle of Wight,isleofwight,-0.388352,51.294845,E00155641
IPN0037291,Isle of Wight,isleofwight,0.398916,51.146829,E00125840
IPN0037296,Isleworth,isleworth,-0.328502,51.467844,E00013276
IPN0037299,Isley Walton,isleywalton,-1.368544,52.82128,E00131556
IPN0037303,Islington,islington,-0.102862,51.537493,E00174753
IPN0037304,Islington,islington,-1.567452,53.780845,E00057333
IPN0037305,Islington,islington,-2.374003,52.778681,E00071566
IPN0037308,Islington (Old Village),islingtonoldvillage,-0.10543,51.535044,E00013932
IPN0102739,Islip,islip,-1.23803,51.822694,E00145213
IPN0102740,Islip,islip,-0.550244,52.398663,E00137495
IPN0037313,Ismere,ismere,-2.195954,52.414745,E00165412
IPN0037314,Isombridge,isombridge,-2.576045,52.720696,E00071704
IPN0037316,Istead Rise,isteadrise,0.347338,51.408592,E00123220
IPN0037318,Istoneville,istoneville,-1.15965,53.614459,E00037942
IPN0102748,Isycoed,isycoed,-2.892518,53.045688,W00002049
IPN0037320,Itchen,itchen,-1.369966,50.902291,E00087000
IPN0037322,Itchen Abbas,itchenabbas,-1.241732,51.091992,E00118066
IPN0037324,Itchen Stoke,itchenstoke,-1.203524,51.088465,E00118062
IPN0102758,Itchingfield,itchingfield,-0.39319,51.054819,E00188680
IPN0037331,Itchingfield,itchingfield,-0.386516,51.047308,E00188680
IPN0037334,Itchington,itchington,-2.493392,51.580145,E00075751
IPN0037335,Itlay,itlay,-2.007124,51.749609,E00112832
IPN0102761,Itteringham,itteringham,1.184542,52.831665,E00135894
IPN0037337,Itton,itton,-2.732718,51.654605,W00008082
IPN0037338,Itton,itton,-3.870702,50.774602,E00103049
IPN0037339,Itton Common,ittoncommon,-2.747392,51.661733,W00008083
IPN0037340,Ivegill,ivegill,-2.907985,54.781223,E00097733
IPN0037341,Ivel Bury,ivelbury,-0.271577,52.095121,E00087991
IPN0037343,Ivelet,ivelet,-2.100805,54.377738,E00141438
IPN0102764,Iver,iver,-0.507756,51.520637,E00089955
IPN0037347,Iver Heath,iverheath,-0.516817,51.534582,E00089947
IPN0037349,Iverley,iverley,-2.186159,52.427976,E00151073
IPN0037351,Iveston,iveston,-1.785833,54.846799,E00104871
IPN0037352,Ivetsey Bank,ivetseybank,-2.247072,52.695138,E00151178
IPN0102771,Ivinghoe,ivinghoe,-0.628692,51.836553,E00089330
IPN0037354,Ivinghoe Aston,ivinghoeaston,-0.619675,51.856131,E00089135
IPN0037355,Ivington,ivington,-2.769689,52.205078,E00070927
IPN0037356,Ivington Green,ivingtongreen,-2.781331,52.201405,E00070927
IPN0037358,Ivory Hill,ivoryhill,-2.486359,51.516154,E00075753
IPN0102775,Ivybridge,ivybridge,-3.919071,50.390364,E00102104
IPN0037364,Ivy Chimneys,ivychimneys,0.103556,51.689127,E00110513
IPN0102785,Ivychurch,ivychurch,0.888885,51.012761,E00124604
IPN0037366,Ivy Cross,ivycross,-2.196387,51.009128,E00103677
IPN0037367,Ivy Hatch,ivyhatch,0.276296,51.266549,E00125656
IPN0037368,Ivy Hill,ivyhill,-3.558081,54.497067,E00097544
IPN0037369,Ivy Mead,ivymead,-2.263051,51.089488,E00163407
IPN0037370,Ivy Thorn Hill,ivythornhill,-2.745601,51.10736,E00148071
IPN0037371,Ivy Todd,ivytodd,0.803633,52.650088,E00134391
IPN0102787,Iwade,iwade,0.729482,51.377007,E00166872
IPN0037375,Shroton,iwernecourtney,-2.20115,50.913917,E00103616
IPN0102792,Iwerne Minster,iwerneminster,-2.189192,50.929386,E00171769
IPN0037380,Iwood,iwood,-2.786571,51.366248,E00074580
IPN0037381,Ixhill,ixhill,-1.05248,51.789561,E00089055
